Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),SOC
1.148889542,3.762525558,1.914960086,1.08346504,0.45826748
0.718815386,3.722513676,1.915234791,1.08346504,0.45826748
-0.182540774,3.632608414,1.915351356,1.083486427,0.458256787
-0.460739344,3.603449821,1.915351356,1.083569149,0.458215426
-0.47099632,3.601344109,1.915351356,1.083702412,0.458148794
-0.607936263,3.586764812,1.915351356,1.083853416,0.458073292
-1.205181479,3.525532007,1.915351356,1.084106605,0.457946697
-2.015124321,3.440972328,1.915351356,1.084557352,0.457721324
-2.233400345,3.415215731,1.915351356,1.08514698,0.45742651
-2.055792332,3.430280924,1.915351356,1.085750837,0.457124582
-0.542075515,3.582876921,1.915351356,1.08609755,0.456951225
-0.055677909,3.634066343,1.915351356,1.086177365,0.456911318
-0.192617819,3.621754885,1.915351356,1.086213577,0.456893212
0.57701689,3.700968742,1.915442349,1.08623699,0.456881505
1.073491573,3.753616095,1.91568697,1.08623699,0.456881505
0.734290838,3.722027779,1.915934597,1.08623699,0.456881505
0.415244251,3.69092536,1.916088414,1.08623699,0.456881505
-0.197296456,3.629206657,1.91613213,1.086270391,0.456864804
-1.776874065,3.467052937,1.91613213,1.086607158,0.456696421
-2.182475328,3.421695232,1.91613213,1.087179688,0.456410156
-2.086203575,3.428013086,1.91613213,1.087778043,0.456110978
-2.106897354,3.423315287,1.91613213,1.08837057,0.455814715
-1.529806376,3.480336189,1.91613213,1.088853491,0.455573254
-0.861122131,3.548372746,1.91613213,1.089152187,0.455423907
-0.739477754,3.561494112,1.91613213,1.089368106,0.455315947
-0.531998456,3.582876921,1.91613213,1.089556066,0.455221967
0.075323746,3.645891666,1.916147173,1.089596304,0.455201848
-0.222848967,3.616733313,1.91615307,1.089640133,0.455179934
-0.59803915,3.578827143,1.91615307,1.089781324,0.455109338
-0.527139902,3.58579278,1.91615307,1.08993237,0.455033815
-0.228247389,3.616409302,1.91615307,1.090016852,0.454991574
-0.222848967,3.617543221,1.91615307,1.090080061,0.45495997
-0.374724507,3.602315903,1.91615307,1.090176197,0.454911902
-1.018036246,3.536223412,1.91615307,1.090428584,0.454785708
-1.038010359,3.532983541,1.91615307,1.090715882,0.454642059
-0.551792681,3.582391024,1.91615307,1.090900354,0.454549823
0.025298387,3.642165899,1.916158999,1.090925463,0.454537268
0.131647259,3.654477358,1.916191264,1.090925463,0.454537268
-0.531998456,3.586764812,1.916195829,1.091055599,0.454472201
-0.896571755,3.548696756,1.916195829,1.091293435,0.454353283
-1.20014286,3.516460419,1.916195829,1.091620791,0.454189604
-0.409994185,3.596808195,1.916195829,1.091758799,0.454120601
0.020079914,3.642004013,1.916200839,1.091768536,0.454115732
-0.92698288,3.544970989,1.916201358,1.092003906,0.453998047
-1.170091748,3.518728256,1.916201358,1.09232307,0.453838465
-1.423277617,3.491513729,1.916201358,1.09272695,0.453636525
-1.868827105,3.443726301,1.916201358,1.093245432,0.453377284
-1.392686486,3.491189718,1.916201358,1.093643463,0.453178268
-0.901970148,3.535737514,1.916201358,1.093980061,0.45300997
-0.912047207,3.539949179,1.916201358,1.09423446,0.45288277
-0.927342772,3.538491249,1.916201358,1.094491758,0.452754121
-0.512024343,3.576721191,1.916201358,1.094745739,0.45262713
-0.161666885,3.613655329,1.916201358,1.094884778,0.452557611
-0.329017907,3.602963924,1.916201358,1.094931217,0.452534391
-0.329017907,3.601830006,1.916201358,1.095025508,0.452487246
-0.673437059,3.569107771,1.916201358,1.095125065,0.452437468
-1.083536983,3.526827812,1.916201358,1.095326637,0.452336681
0.075683638,3.636496305,1.916203304,1.095596927,0.452201536
0.141364411,3.650103569,1.91622659,1.095596927,0.452201536
0.075323746,3.645405769,1.91626405,1.095596927,0.452201536
-0.88631475,3.551126719,1.916282394,1.095629477,0.452185262
-1.215438366,3.514192581,1.916282394,1.095887847,0.452056077
-1.079218268,3.524883986,1.916282394,1.096225715,0.451887143
-0.774747431,3.554528475,1.916282394,1.09651758,0.45174121
-0.693771124,3.563437939,1.916282394,1.096731897,0.451634051
-0.344313413,3.598590136,1.916282394,1.096904925,0.451547538
0.141544357,3.648645639,1.916289143,1.096986091,0.451506955
0.212443605,3.658527136,1.916332007,1.096986091,0.451506955
-0.657961607,3.572833538,1.916379033,1.097021299,0.451489351
-0.901430309,3.545780897,1.916379033,1.097219388,0.451390306
-1.235412598,3.510790825,1.916379033,1.097482621,0.451258689
-1.260965109,3.505930901,1.916379033,1.097838028,0.451080986
-1.387827992,3.49183774,1.916379033,1.09820283,0.450898585
-1.154616237,3.51386857,1.916379033,1.098577177,0.450711411
-0.835749567,3.545942783,1.916379033,1.098876488,0.450561756
-0.192617819,3.611873388,1.916379033,1.099066176,0.450466912
0.141544357,3.647673607,1.916390091,1.099104761,0.450447619
2.141299009,3.850325108,1.916589958,1.099104761,0.450447619
1.959372282,3.839147806,1.917179438,1.099104761,0.450447619
1.837547898,3.830724239,1.917713761,1.099104761,0.450447619
1.559529305,3.805777311,1.91820677,1.099104761,0.450447619
1.245161295,3.77613306,1.918617406,1.099104761,0.450447619
0.916217566,3.744058609,1.918938028,1.099104761,0.450447619
-0.000254133,3.655773163,1.919170639,1.099104766,0.450447617
-7.4186E-05,3.651075363,1.919170641,1.09910481,0.450447595
-7.4186E-05,3.650589466,1.919170641,1.099104863,0.450447568
0.000105761,3.65042758,1.919170643,1.099104909,0.450447546
-0.000254133,3.650265455,1.919170643,1.099104953,0.450447523
-7.4186E-05,3.650265455,1.919170643,1.099105005,0.450447497
0.000105761,3.650265455,1.919170644,1.099105051,0.450447474
-7.4186E-05,3.65042758,1.919170646,1.099105089,0.450447456
-0.000254133,3.650265455,1.919170647,1.099105127,0.450447437
-7.4186E-05,3.65042758,1.919170647,1.099105167,0.450447416
-0.000254133,3.650589466,1.919170648,1.099105211,0.450447395
-0.000434081,3.650589466,1.919170649,1.099105251,0.450447374
-0.000254133,3.650751352,1.919170649,1.099105298,0.450447351
-7.4186E-05,3.650751352,1.919170649,1.099105354,0.450447323
-0.000254133,3.650751352,1.919170649,1.099105409,0.450447295
-7.4186E-05,3.651075363,1.91917065,1.099105464,0.450447268
-7.4186E-05,3.651237488,1.919170652,1.099105506,0.450447247
-0.000254133,3.651237488,1.919170654,1.099105559,0.45044722
-7.4186E-05,3.651237488,1.919170654,1.099105602,0.450447199
-7.4186E-05,3.651561499,1.919170655,1.099105643,0.450447179
-0.000254133,3.651561499,1.919170655,1.099105691,0.450447154
-7.4186E-05,3.651723385,1.919170659,1.099105728,0.450447136
-7.4186E-05,3.651723385,1.919170659,1.099105773,0.450447114
-7.4186E-05,3.651885509,1.919170659,1.099105822,0.450447089
-0.000254133,3.652209282,1.919170659,1.099105863,0.450447069
0.000105761,3.652209282,1.919170659,1.099105915,0.450447043
-0.000254133,3.652209282,1.91917066,1.09910597,0.450447015
-0.000434081,3.652209282,1.919170661,1.099106022,0.450446989
-0.000254133,3.652371407,1.919170661,1.099106072,0.450446964
-0.000434081,3.652371407,1.919170661,1.099106112,0.450446944
-0.000254133,3.652533293,1.919170663,1.099106159,0.45044692
-0.000434081,3.652533293,1.919170663,1.099106213,0.450446894
-0.000254133,3.652695417,1.919170665,1.099106249,0.450446876
-0.000254133,3.652857304,1.919170665,1.099106296,0.450446852
-7.4186E-05,3.653019428,1.919170666,1.099106343,0.450446829
-0.000254133,3.653019428,1.919170668,1.099106386,0.450446807
-7.4186E-05,3.653019428,1.91917067,1.099106419,0.45044679
-0.000254133,3.653181314,1.91917067,1.099106474,0.450446763
-7.4186E-05,3.653343439,1.91917067,1.099106529,0.450446735
-0.000254133,3.653343439,1.91917067,1.099106571,0.450446714
-0.000434081,3.653181314,1.91917067,1.099106618,0.450446691
-0.000254133,3.653505325,1.919170672,1.099106654,0.450446673
-1.053305864,3.544161081,1.919170672,1.099342145,0.450328928
-1.448290229,3.501071215,1.919170672,1.099730951,0.450134525
-1.837876201,3.458143473,1.919170672,1.10023168,0.44988416
-2.284145594,3.409221888,1.919170672,1.100857751,0.449571125
-2.865735292,3.346045256,1.919170672,1.101631129,0.449184435
-3.34691453,3.292587996,1.919170672,1.102553371,0.448723314
-2.926557541,3.33146596,1.919170672,1.103396296,0.448301852
-2.825787067,3.338917732,1.919170672,1.104196735,0.447901633
-2.238079071,3.397558689,1.919170672,1.104689292,0.447655354
-1.220836878,3.502367258,1.919170672,1.105212515,0.447393743
0.273445755,3.659337044,1.919241833,1.105235783,0.447382109
0.187071025,3.652857304,1.919295303,1.105235783,0.447382109
0.075503692,3.642813921,1.919319099,1.105235783,0.447382109
-0.7446962,3.558416367,1.919320081,1.105434362,0.447282819
-0.617833376,3.571051598,1.919320081,1.105609011,0.447195494
-0.911867261,3.545295,1.919320081,1.105785316,0.447107342
-2.152064323,3.425421238,1.919320081,1.10605604,0.44697198
0.277584523,3.632122517,1.919323667,1.106620547,0.446689727
1.406933904,3.763497591,1.919404496,1.106620547,0.446689727
0.612466514,3.706476688,1.919786698,1.106620547,0.446689727
1.614773154,3.79783988,1.91997903,1.106620547,0.446689727
0.698661268,3.719921827,1.920412771,1.106620547,0.446689727
0.106094733,3.658041,1.920595759,1.106620547,0.446689727
-1.022714853,3.54383707,1.920622469,1.106649188,0.446675406
-0.678835511,3.570889711,1.920622469,1.106923559,0.44653822
-1.569574714,3.484062195,1.920622469,1.107144056,0.446427972
-2.678770065,3.366942167,1.920622469,1.107632659,0.44618367
-3.088510036,3.318506718,1.920622469,1.1083938,0.4458031
-4.000303268,3.222769737,1.920622469,1.109310489,0.445344755
-4.000303268,3.21434617,1.920622469,1.110438958,0.444780521
-4.000123501,3.209810257,1.920622469,1.111567496,0.444216252
-4.000123501,3.205598593,1.920622469,1.112678709,0.443660646
-2.53139329,3.347665071,1.920622469,1.113716631,0.443141685
-3.999943256,3.204788685,1.920622469,1.114523174,0.442738413
-3.017610788,3.296151876,1.920622469,1.115589762,0.442205119
-4.000123501,3.198794842,1.920622469,1.116507262,0.441746369
-3.833132267,3.210134268,1.920622469,1.117624512,0.441187744
-4.000303268,3.191019297,1.920622469,1.118719297,0.440640351
-2.921339035,3.296637774,1.920622469,1.119758833,0.440120584
-2.749489307,3.315428734,1.920622469,1.120556537,0.439721731
-2.592575312,3.33146596,1.920622469,1.121319554,0.439340223
-1.053665757,3.488921881,1.920622469,1.121920694,0.439039653
-0.643385887,3.536061525,1.920622469,1.122179641,0.438910179
-0.876417637,3.514840603,1.920622469,1.122380126,0.438809937
-0.628090322,3.541569233,1.920622469,1.122602028,0.438698986
-1.028113246,3.502205133,1.920622469,1.122823484,0.438588258
-1.028113246,3.502529144,1.920622469,1.123113578,0.438443211
-1.028293252,3.503015041,1.920622469,1.123403579,0.438298211
-1.028293252,3.503339052,1.920622469,1.123689214,0.438155393
-1.483559966,3.457009554,1.920622469,1.124033577,0.437983211
-1.494356751,3.455065489,1.920622469,1.124453366,0.437773317
-2.182655334,3.383789301,1.920622469,1.124944662,0.437527669
-2.450776815,3.354306936,1.920622469,1.125581937,0.437209031
-2.501522064,3.347179174,1.920622469,1.126268324,0.436865838
-2.076126575,3.389135122,1.920622469,1.126930322,0.436534839
-2.34964633,3.360948563,1.920622469,1.127542096,0.436228952
-2.633243322,3.330494165,1.920622469,1.128229806,0.435885097
-2.192372561,3.373907804,1.920622469,1.128925786,0.435537107
-2.4716506,3.345073223,1.920622469,1.129570634,0.435214683
-3.017790794,3.287890196,1.920622469,1.13034482,0.43482759
-4.000303268,3.185673475,1.920622469,1.13131742,0.43434129
-3.959455252,3.185673475,1.920622469,1.132439798,0.433780101
-2.774862051,3.303603411,1.920622469,1.13337944,0.43331028
-2.284145594,3.354630709,1.920622469,1.134078966,0.432960517
-1.75707984,3.41019392,1.920622469,1.134639806,0.432680097
-1.240990996,3.464785099,1.920622469,1.135051473,0.432474263
-0.749914706,3.517918348,1.920622469,1.135320579,0.43233971
-1.473482847,3.44486022,1.920622469,1.135653049,0.432173475
-1.994970202,3.390916824,1.920622469,1.136160447,0.431919776
-2.304299593,3.358032703,1.920622469,1.136778978,0.431610511
-2.597793818,3.326444387,1.920622469,1.137481939,0.431259031
-2.071447849,3.379253626,1.920622469,1.138117769,0.430941116
-2.65339756,3.319316626,1.920622469,1.138814513,0.430592743
-2.116974592,3.373097897,1.920622469,1.139452648,0.430273676
-2.435841084,3.340213537,1.920622469,1.14011158,0.42994421
-1.888801336,3.39610076,1.920622469,1.140695419,0.42965229
-1.625538349,3.423801184,1.920622469,1.141173939,0.429413031
-1.144539118,3.474828482,1.920622469,1.141531271,0.429234365
-1.610782743,3.427526951,1.920622469,1.141950245,0.429024878
-1.610782743,3.427689075,1.920622469,1.142397635,0.428801183
-1.610602736,3.427850962,1.920622469,1.142852005,0.428573998
-1.610602736,3.427850962,1.920622469,1.143306348,0.428346826
-1.610602736,3.428174973,1.920622469,1.143760729,0.428119636
-1.34176147,3.456199646,1.920622469,1.144150397,0.427924801
-0.840788066,3.509170771,1.920622469,1.144412615,0.427793693
-0.825672507,3.51208663,1.920622469,1.144646219,0.427676891
0.157019824,3.614951372,1.920657894,1.14469068,0.42765466
-0.218170345,3.578989267,1.920664708,1.144740983,0.427629509
-0.466317713,3.554690361,1.920664708,1.144863372,0.427568314
-0.977368116,3.502367258,1.920664708,1.145122444,0.427438778
-0.69898957,3.531525612,1.920664708,1.145325676,0.427337162
-1.160014629,3.484224081,1.920664708,1.145633931,0.427183035
-2.20244956,3.375365734,1.920664708,1.146230381,0.42688481
-1.686180592,3.426879168,1.920664708,1.146716196,0.426641902
-1.69175899,3.42574501,1.920664708,1.147185996,0.426407002
-1.438033223,3.451663733,1.920664708,1.147596657,0.426201672
-0.704388022,3.528447866,1.920664708,1.14780328,0.42609836
-0.42079103,3.55906415,1.920664708,1.14792386,0.42603807
-0.415392607,3.561008215,1.920664708,1.148041097,0.425979452
-0.106423058,3.588870764,1.920664708,1.148150511,0.425924745
-0.106243111,3.595350266,1.920664708,1.148178677,0.425910661
-2.075946569,3.394156694,1.920664708,1.14853059,0.425734705
-1.068781376,3.50738883,1.920664708,1.148641821,0.42567909
-0.871019244,3.515812397,1.920664708,1.14894038,0.42552981
-0.856443524,3.518404245,1.920664708,1.149182221,0.42540889
-1.534484982,3.454903603,1.920664708,1.1494275,0.42528625
-1.114488006,3.485358,1.920664708,1.149854865,0.425072568
-1.114488006,3.491027832,1.920664708,1.150135427,0.424932287
0.212263659,3.593082428,1.920667449,1.150937254,0.424531373
-4.000123501,3.220825672,1.920721841,1.151032344,0.424483828
-1.397904992,3.439514399,1.920721841,1.152081432,0.423959284
-2.719438076,3.327416182,1.920721841,1.152518797,0.423740601
-4.000123501,3.195554972,1.920721841,1.153322148,0.423338926
-2.850619793,3.295179844,1.920721841,1.15441818,0.42279091
-2.061010838,3.375689745,1.920721841,1.155196626,0.422401687
-2.643320322,3.322394371,1.920721841,1.155802019,0.42209899
-1.575153112,3.42574501,1.920721841,1.156482963,0.421758519
-1.093793988,3.477744341,1.920721841,1.156908055,0.421545972
0.009822917,3.592596531,1.920722398,1.15715248,0.42142376
0.171595559,3.613817453,1.920736056,1.15715248,0.42142376
0.474986762,3.647349596,1.92080621,1.15715248,0.42142376
0.794753134,3.682501793,1.920960452,1.15715248,0.42142376
0.663211644,3.672944307,1.921176282,1.15715248,0.42142376
-1.286157727,3.478230476,1.921308652,1.157254337,0.421372831
-1.286337614,3.474018574,1.921308652,1.157611665,0.421194167
-0.324339271,3.57024169,1.921308652,1.157897305,0.421051347
0.673288703,3.673592329,1.921359055,1.157962086,0.421018957
-1.028113246,3.506093025,1.921490533,1.15804392,0.42097804
-1.433354616,3.461545229,1.921490533,1.158367346,0.420816327
-1.028113246,3.500747204,1.921490533,1.158731185,0.420634408
-0.258478552,3.579151154,1.921490533,1.158953875,0.420523063
-0.998242021,3.506093025,1.921490533,1.159097898,0.420451051
-1.164873242,3.487949848,1.921490533,1.159396442,0.420301779
-1.164693236,3.487463951,1.921490533,1.159724984,0.420137508
-0.238324448,3.581257105,1.921490533,1.159954037,0.420022982
0.015221337,3.60928154,1.921492252,1.159993815,0.420003092
0.019899966,3.611549377,1.921496996,1.159993815,0.420003092
0.521413147,3.663710833,1.921555865,1.159993815,0.420003092
0.805190086,3.694489241,1.921737867,1.159993815,0.420003092
0.79997164,3.696433067,1.921964411,1.159993815,0.420003092
0.916397512,3.710202456,1.922200976,1.159993815,0.420003092
0.906140566,3.710850239,1.922462135,1.159993815,0.420003092
0.784316182,3.700320959,1.922701413,1.159993815,0.420003092
0.885986447,3.711984396,1.922936175,1.159993815,0.420003092
1.52407968,3.777428865,1.923272363,1.159993815,0.420003092
1.169943333,3.744706631,1.92365227,1.159993815,0.420003092
1.422229528,3.771273136,1.92401678,1.159993815,0.420003092
1.002592325,3.731423378,1.924352674,1.159993815,0.420003092
0.860793829,3.718139887,1.924613642,1.159993815,0.420003092
0.561541438,3.688657522,1.92481035,1.159993815,0.420003092
0.470668018,3.679748058,1.924955158,1.159993815,0.420003092
-0.334596276,3.598104239,1.925008569,1.160047522,0.419976239
0.141364411,3.645567656,1.925031931,1.160085687,0.419957157
0.53131026,3.685417652,1.925137002,1.160085687,0.419957157
0.900742114,3.723809719,1.925350253,1.160085687,0.419957157
1.579503417,3.793627977,1.925726616,1.160085687,0.419957157
1.786802769,3.81663084,1.926203595,1.160085687,0.419957157
0.597171009,3.699510813,1.926503716,1.160085687,0.419957157
0.379974574,3.677318096,1.926633965,1.160085687,0.419957157
0.161518514,3.654801369,1.926698974,1.160085687,0.419957157
0.526091814,3.691573381,1.926814271,1.160085687,0.419957157
0.480565131,3.687523603,1.926954104,1.160085687,0.419957157
0.85521543,3.72591567,1.927163689,1.160085687,0.419957157
0.384473234,3.679261923,1.927311984,1.160085687,0.419957157
-7.4186E-05,3.640059948,1.927342863,1.160085718,0.419957141
0.000105761,3.639735937,1.927342864,1.160085762,0.419957119
-0.000254133,3.63925004,1.927342866,1.160085801,0.419957099
-0.000254133,3.638926029,1.927342866,1.160085852,0.419957074
-0.000254133,3.638926029,1.927342868,1.160085889,0.419957055
-0.000254133,3.638926029,1.927342869,1.160085927,0.419957036
-7.4186E-05,3.638926029,1.92734287,1.160085958,0.419957021
-7.4186E-05,3.638926029,1.927342872,1.160085993,0.419957004
-0.000254133,3.638602018,1.927342874,1.160086022,0.419956989
-7.4186E-05,3.638764143,1.927342876,1.160086067,0.419956966
-7.4186E-05,3.638764143,1.927342876,1.160086107,0.419956947
-0.000254133,3.638602018,1.927342878,1.160086141,0.419956929
-0.000254133,3.638926029,1.927342878,1.160086187,0.419956906
-0.000254133,3.638764143,1.927342878,1.160086223,0.419956888
-0.000254133,3.638764143,1.92734288,1.160086258,0.419956871
-7.4186E-05,3.638764143,1.927342881,1.160086291,0.419956854
-0.000254133,3.638926029,1.927342881,1.160086327,0.419956837
-0.334596276,3.604259968,1.927342881,1.160172706,0.419913647
-1.063742876,3.528609753,1.927342881,1.16045216,0.41977392
-1.670705199,3.463975191,1.927342881,1.160916911,0.419541544
-2.025201321,3.424773216,1.927342881,1.161477198,0.419261401
-2.461393595,3.37698555,1.927342881,1.162163007,0.418918496
-2.825967073,3.336163759,1.927342881,1.16295782,0.41852109
-3.078253031,3.313484907,1.927342881,1.163745687,0.418127157
-1.691578984,3.42720294,1.927342881,1.164605207,0.417697396
-2.177796602,3.398692608,1.927342881,1.165087757,0.417456122
-2.101679087,3.399988413,1.927342881,1.165700242,0.417149879
-2.369620562,3.373745918,1.927342881,1.16629724,0.41685138
-3.149332285,3.294855833,1.927342881,1.166984457,0.416507771
-1.625358462,3.435626507,1.927342881,1.167829898,0.416085051
-1.681322098,3.43692255,1.927342881,1.168283222,0.415858389
-1.311710238,3.472398758,1.927342881,1.168747148,0.415626426
-1.599805951,3.446804047,1.927342881,1.169125306,0.415437347
-1.762298346,3.42866087,1.927342881,1.16958197,0.415209015
-1.985253096,3.404848099,1.927342881,1.170081669,0.414959165
-0.795441389,3.522130013,1.927342881,1.170582295,0.414708853
-1.079038382,3.497831345,1.927342881,1.170820878,0.414589561
-0.430508196,3.562628031,1.927342881,1.171095717,0.414452141
-0.05081933,3.603611946,1.927342881,1.171196639,0.41440168
-0.901790202,3.520834208,1.927342881,1.171262705,0.414368647
-1.894019723,3.418293476,1.927342881,1.171586021,0.414206989
-1.48337996,3.455875635,1.927342881,1.172084597,0.413957701
-0.6583215,3.539301157,1.927342881,1.172440372,0.413779814
-0.658141553,3.541569233,1.927342881,1.172623199,0.413688401
-0.658141553,3.542379141,1.927342881,1.172808872,0.413595564
-0.658141553,3.542703152,1.927342881,1.172994551,0.413502725
-0.657961607,3.543189049,1.927342881,1.173177398,0.413411301
-0.779965878,3.531201601,1.927342881,1.173374698,0.413312651
-1.14993763,3.494105577,1.927342881,1.173577749,0.413211126
-0.795261443,3.528285742,1.927342881,1.173915519,0.413042241
-0.480893433,3.560684204,1.927342881,1.174109226,0.412945387
0.050850905,3.616085291,1.92734728,1.174199928,0.412900036
0.521413147,3.665168762,1.927389141,1.174199928,0.412900036
0.606888115,3.676670074,1.927545349,1.174199928,0.412900036
0.227379233,3.640546083,1.927675897,1.174199928,0.412900036
1.528938174,3.772407055,1.927873752,1.174199928,0.412900036
1.665518284,3.789578199,1.928313073,1.174199928,0.412900036
2.014976025,3.827484369,1.928822308,1.174199928,0.412900036
1.473154545,3.776780844,1.929330806,1.174199928,0.412900036
1.361587167,3.767223358,1.929733655,1.174199928,0.412900036
1.229865789,3.755722046,1.930095584,1.174199928,0.412900036
1.063054562,3.740170717,1.93042193,1.174199928,0.412900036
0.622543573,3.696918964,1.930667331,1.174199928,0.412900036
-0.000254133,3.633904219,1.930763247,1.174199949,0.412900026
-7.4186E-05,3.632932425,1.930763249,1.174199986,0.412900007
-7.4186E-05,3.632608414,1.930763249,1.174200029,0.412899985
0.000105761,3.632608414,1.930763249,1.174200071,0.412899964
-7.4186E-05,3.632608414,1.93076325,1.174200113,0.412899944
-7.4186E-05,3.632446527,1.930763251,1.174200162,0.412899919
-0.000254133,3.632608414,1.930763251,1.174200208,0.412899896
-7.4186E-05,3.632608414,1.930763252,1.174200256,0.412899872
-7.4186E-05,3.632608414,1.930763254,1.174200299,0.412899851
-0.835749567,3.547238827,1.930763254,1.174338166,0.412830917
-1.068781376,3.521644115,1.930763254,1.174612874,0.412693563
-1.70633471,3.454255581,1.930763254,1.175013572,0.412493214
-2.324093819,3.388324976,1.930763254,1.17559812,0.41220094
-2.73977232,3.342157364,1.930763254,1.176314995,0.411842503
-3.225630045,3.288700342,1.930763254,1.177173437,0.411413281
-4.000303268,3.205760479,1.930763254,1.178201922,0.410899039
-3.56483078,3.244314432,1.930763254,1.179238595,0.410380702
-1.179988742,3.486491919,1.930763254,1.179814723,0.410092638
-2.840722561,3.316886663,1.930763254,1.180448767,0.409775616
-2.456175327,3.353010893,1.930763254,1.181180848,0.409409576
-1.868827105,3.412299871,1.930763254,1.181765401,0.4091173
-0.663719893,3.536871433,1.930763254,1.182054111,0.408972944
-0.319120795,3.574453354,1.930763254,1.182176281,0.40891186
0.009822917,3.610091686,1.93076505,1.182206038,0.408896981
0.075503692,3.618677139,1.930780214,1.182206038,0.408896981
0.141724303,3.626938581,1.930814561,1.182206038,0.408896981
0.374396205,3.652209282,1.930902,1.182206038,0.408896981
1.771867156,3.795895815,1.931282011,1.182206038,0.408896981
1.81235528,3.803833485,1.93179788,1.182206038,0.408896981
1.534336686,3.77904892,1.932249514,1.182206038,0.408896981
1.219608784,3.749242306,1.932613347,1.182206038,0.408896981
0.89588356,3.718139887,1.932886499,1.182206038,0.408896981
-7.4186E-05,3.627586603,1.932937061,1.182206066,0.408896967
-7.4186E-05,3.627100706,1.932937063,1.182206101,0.40889695
-7.4186E-05,3.627100706,1.932937065,1.182206138,0.408896931
-0.000254133,3.627100706,1.932937066,1.182206176,0.408896912
-7.4186E-05,3.627424717,1.932937066,1.182206222,0.408896889
-0.000254133,3.627424717,1.932937066,1.182206275,0.408896862
0.000105761,3.627748728,1.932937066,1.182206317,0.408896842
-0.000434081,3.627748728,1.93293707,1.182206361,0.408896819
-7.4186E-05,3.627910614,1.932937073,1.182206403,0.408896799
0.000105761,3.628396511,1.932937074,1.182206438,0.408896781
-7.4186E-05,3.628558636,1.932937077,1.182206485,0.408896757
-0.000254133,3.628720522,1.932937077,1.182206522,0.408896739
-7.4186E-05,3.629044533,1.932937078,1.182206564,0.408896718
-7.4186E-05,3.629044533,1.932937081,1.182206602,0.408896699
-0.000254133,3.629368544,1.932937083,1.18220664,0.40889668
-7.4186E-05,3.629530668,1.932937083,1.182206682,0.408896659
-7.4186E-05,3.629854441,1.932937084,1.182206729,0.408896636
-0.000254133,3.629854441,1.932937084,1.182206773,0.408896613
-0.000254133,3.630178452,1.932937085,1.18220682,0.40889659
-7.4186E-05,3.630340576,1.932937085,1.182206861,0.408896569
-0.000434081,3.630502462,1.932937086,1.182206908,0.408896546
-1.05348587,3.528609753,1.932937086,1.182236682,0.408881659
-1.448110342,3.483252048,1.932937086,1.182538751,0.408730624
-1.837876201,3.441296339,1.932937086,1.182950302,0.408524849
-2.2843256,3.392860889,1.932937086,1.183483358,0.408258321
-2.865915298,3.330494165,1.932937086,1.184149182,0.407925409
-3.346734524,3.277522802,1.932937086,1.184960854,0.407519573
-4.000483036,3.206408501,1.932937086,1.185946547,0.407026727
-4.000303268,3.199442863,1.932937086,1.187057798,0.406471101
-2.207847834,3.372773886,1.932937086,1.18809683,0.405951585
-2.182295322,3.379091501,1.932937086,1.188718366,0.405640817
-4.000123501,3.198632956,1.932937086,1.189415421,0.405292289
-2.845761299,3.3032794,1.932937086,1.190473606,0.404763197
-1.447930336,3.445346117,1.932937086,1.191188511,0.404405744
-2.48622632,3.344749212,1.932937086,1.191653915,0.404173042
-2.486046553,3.341671467,1.932937086,1.192150169,0.403924915
-1.458907127,3.447937965,1.932937086,1.192707304,0.403646348
-1.488778353,3.44486022,1.932937086,1.193127338,0.403436331
-0.466317713,3.548696756,1.932937086,1.193472117,0.403263941
-0.779965878,3.52034831,1.932937086,1.193626149,0.403186926
-0.785544276,3.52034831,1.932937086,1.193846651,0.403076675
-0.273594111,3.572995424,1.932937086,1.194022707,0.402988646
-0.071333326,3.591624498,1.932937086,1.19408904,0.40295548
-1.129063725,3.489893913,1.932937086,1.194198627,0.402900686
-0.658141553,3.535899401,1.932937086,1.194470477,0.402764762
0.055349588,3.609443665,1.932941885,1.194594563,0.402702718
-0.451022178,3.560522079,1.932952448,1.194636536,0.402681732
-0.445443809,3.561008215,1.932952448,1.194763224,0.402618388
-0.253440022,3.581257105,1.932952448,1.194867679,0.40256616
-0.633308828,3.543350935,1.932952448,1.194976603,0.402511699
-0.633308828,3.543189049,1.932952448,1.19515801,0.402420995
-0.633488774,3.543189049,1.932952448,1.195333986,0.402333007
-0.633488774,3.543189049,1.932952448,1.195512669,0.402243665
-0.633128881,3.543350935,1.932952448,1.195691383,0.402154309
-0.248401493,3.582876921,1.932952448,1.195823023,0.402088489
-0.815595448,3.526017904,1.932952448,1.195957195,0.402021403
-0.820813954,3.524722099,1.932952448,1.196184373,0.401907813
-1.1092695,3.494753599,1.932952448,1.196456396,0.401771802
-0.060716435,3.601344109,1.932952448,1.196634874,0.401682563
-0.248401493,3.584172964,1.932952448,1.196674983,0.401662508
-0.622691929,3.546590805,1.932952448,1.196791904,0.401604048
-0.622691929,3.546266794,1.932952448,1.196967563,0.401516219
-0.243722871,3.584982872,1.932952448,1.197092232,0.401453884
-0.238144502,3.586440802,1.932952448,1.197160209,0.401419895
-0.420970976,3.568459749,1.932952448,1.197252163,0.401373918
0.602209508,3.673268318,1.933039101,1.197308776,0.401345612
1.022566438,3.718139887,1.933265703,1.197308776,0.401345612
